geo_id,sale_date,acutal_sale_price,sale_value,essence,sale_percentage,city,construction_year,square_meters,n_rooms,se
006490-0454-018-00,10/08/2017,"3,065,000","3,065,000",building apartment,1,kiryat ono,2017,117,5,1.50450872
006490-0455-000-00,06/06/2017,"3,030,000","3,030,000",building apartment,1,kiryat ono,2007,125,5,2.556282498
006490-0455-000-00,05/07/2018,"2,670,000","2,670,000",building apartment,1,kiryat ono,2005,138,4,2.663135088
006490-0455-019-00,03/06/2019,"1,215,000","1,215,000",building apartment,0.5,kiryat ono,1988,110,4,2.85428987
006490-0536-009-00,24/05/2017,"2,320,000","2,320,000",building apartment,1,kiryat ono,2007,91,4,5.305796955
006490-0536-011-00,29/01/2020,"2,620,000","2,620,000",building apartment,1,kiryat ono,2007,114,4,3.36318897
006490-0536-025-00,05/05/2019,"460,000","460,000",building apartment,0.2,kiryat ono,0,0,0,1.183228467
006490-0536-025-00,05/05/2019,"1,380,000","1,380,000",building apartment,0.6,kiryat ono,2008,91,4,3.348818992
006490-0536-034-00,06/09/2019,"2,600,000","2,600,000",building apartment,1,kiryat ono,2005,114,4,4.846278757
006490-0536-054-00,06/02/2018,"2,520,000","2,520,000",building apartment,1,kiryat ono,2006,114,4,6.054240193
006490-0540-001-00,26/05/2017,"3,080,000","3,080,000",building apartment,1,kiryat ono,2006,108,4,1.463442935
006490-0540-007-00,03/09/2019,"2,540,000","2,540,000",building apartment,1,kiryat ono,2006,104,4,4.033576517
006490-0540-010-00,20/02/2018,"2,560,000","2,560,000",building apartment,1,kiryat ono,2013,98,4,0.963072441
006490-0540-023-00,07/11/2019,"2,515,000","2,515,000",building apartment,1,kiryat ono,2009,100,4,5.668441155
006490-0540-034-00,21/11/2019,"2,550,000","2,550,000",building apartment,1,kiryat ono,2007,98,4,3.777563376
006490-0540-044-00,14/01/2018,"2,460,000","2,460,000",building apartment,1,kiryat ono,2007,107,4,2.389967816
006490-0540-045-00,27/05/2018,"1,100,000","1,100,000",building apartment,0.5,kiryat ono,2006,107,4,0.117497593
006490-0540-057-00,17/03/2019,"2,660,000","2,660,000",building apartment,1,kiryat ono,2006,107,4,3.63338559
006490-0540-060-00,13/08/2019,"4,240,000","4,240,000",building apartment,1,kiryat ono,2005,203,5,0.685920028
006490-0544-054-00,02/10/2019,"1,374,500","1,374,500",building apartment,0.5,kiryat ono,2008,98,4,2.708584685
006490-0639-000-00,14/06/2017,"3,090,000","3,090,000",building apartment,1,kiryat ono,2011,130,5,3.794938729
006490-0639-013-00,16/04/2019,"2,740,000","2,740,000",building apartment,1,kiryat ono,2015,110,4,5.521956946
006490-0639-026-00,14/08/2017,"2,915,000","2,915,000",building apartment,1,kiryat ono,2010,125,5,1.571438292
006490-0639-079-00,17/06/2018,"4,200,000","4,200,000",building apartment,1,kiryat ono,2010,142,5,3.422907101
006490-0639-085-00,17/08/2017,"2,650,000","2,650,000",building apartment,1,kiryat ono,2009,124,4,0.209752693
006490-0639-099-00,06/06/2019,"3,130,000","3,130,000",building apartment,1,kiryat ono,2010,116,5,2.723152688
006490-0639-106-00,28/12/2017,"2,875,000","2,875,000",building apartment,1,kiryat ono,2010,142,5,3.86138914
006490-0639-107-00,11/05/2017,"2,850,000","2,850,000",building apartment,1,kiryat ono,2010,142,5,5.598130161
006490-0639-138-00,19/09/2017,"2,550,000","2,550,000",building apartment,1,kiryat ono,2009,124,4,2.388206086
006490-0639-145-00,10/01/2020,"3,150,000","3,150,000",building apartment,1,kiryat ono,2010,142,5,1.366763233
006490-0640-000-00,17/12/2017,"3,373,000","3,373,000",building apartment,1,kiryat ono,2017,134,5,2.554653402
006490-0640-000-00,14/01/2018,"2,115,000","2,115,000",building apartment,1,kiryat ono,2017,79,3,1.015232745
006490-0640-000-00,14/03/2018,"3,715,000","3,715,000",building apartment,1,kiryat ono,2017,146,5,7.772740827
006490-0640-000-00,25/03/2018,"2,012,000","2,012,000",building apartment,1,kiryat ono,2017,79,3,1.857934934
006490-0640-000-00,30/01/2019,"2,650,000","2,650,000",building apartment,1,kiryat ono,2017,110,4,2.781679796
006490-0640-000-00,13/06/2019,"3,050,000","3,050,000",building apartment,1,kiryat ono,2017,130,5,1.03779522
006490-0640-000-00,23/07/2019,"2,712,000","2,712,000",building apartment,1,kiryat ono,2017,109,4,4.693440951
006490-0640-000-00,08/01/2020,"2,700,000","2,700,000",building apartment,1,kiryat ono,2017,109,4,4.949025103
006490-0640-000-00,13/02/2020,"2,725,000","2,725,000",building apartment,1,kiryat ono,2017,109,4,1.176142781
006490-0640-001-02,29/06/2018,"3,530,000","3,530,000",building apartment,1,kiryat ono,2017,125,5,5.594102915
006490-0640-001-03,17/05/2018,"2,322,000","2,322,000",building apartment,1,kiryat ono,2017,79,3,1.887336968
006490-0640-001-08,17/06/2018,"3,225,000","3,225,000",building apartment,1,kiryat ono,2017,138,5,6.636917705
006490-0640-001-21,09/10/2017,"2,003,000","2,003,000",building apartment,1,kiryat ono,2017,79,3,1.299349771
006490-0640-001-31,14/12/2017,"2,085,000","2,085,000",building apartment,1,kiryat ono,2017,79,3,4.383972538
006490-0640-001-34,20/06/2018,"3,100,000","3,100,000",building apartment,1,kiryat ono,2017,130,5,5.561753358
006490-0640-001-37,25/10/2018,"2,740,000","2,740,000",building apartment,1,kiryat ono,2017,109,4,2.229070859
006490-0640-001-40,25/06/2018,"3,780,000","3,780,000",building apartment,1,kiryat ono,2017,150,5,9.506755621
006490-0640-004-00,20/09/2018,"3,485,000","3,485,000",building apartment,1,kiryat ono,2017,127,5,7.934622069
006490-0640-009-00,10/06/2019,"3,000,000","3,000,000",building apartment,1,kiryat ono,2017,130,5,6.534066566
006490-0640-010-00,04/05/2018,"2,060,000","2,060,000",building apartment,1,kiryat ono,2017,79,3,3.002428093
006490-0640-013-00,23/05/2019,"3,050,000","3,050,000",building apartment,1,kiryat ono,2017,130,5,1.036796503
006490-0640-014-00,20/01/2019,"3,020,000","3,020,000",building apartment,1,kiryat ono,2017,130,5,0.487701386
006490-0640-015-00,03/04/2017,"2,570,000","2,570,000",building apartment,1,kiryat ono,2017,110,4,1.156319216
006490-0640-016-00,26/12/2017,"1,980,000","1,980,000",building apartment,1,kiryat ono,2017,79,3,2.876337971
006490-0640-018-00,20/11/2018,"3,017,000","3,017,000",building apartment,1,kiryat ono,2017,130,5,2.640989739
006490-0640-024-00,11/11/2018,"3,000,000","3,000,000",building apartment,1,kiryat ono,2017,130,5,5.2179254
006490-0640-026-00,26/11/2017,"1,955,000","1,955,000",building apartment,1,kiryat ono,2017,100,4,0.081888798
006490-0640-030-00,28/11/2017,"2,650,000","2,650,000",building apartment,1,kiryat ono,2017,110,4,1.936369287
006490-0640-032-00,11/04/2019,"2,767,500","2,767,500",building apartment,1,kiryat ono,2017,109,4,2.655049178
006490-0640-033-00,26/04/2017,"2,890,000","2,890,000",building apartment,1,kiryat ono,2017,130,5,4.150788332
006490-0640-035-00,01/01/2018,"2,665,000","2,665,000",building apartment,1,kiryat ono,2017,110,4,1.306516809
006490-0640-035-00,01/01/2018,"2,665,000","2,665,000",building apartment,1,kiryat ono,2017,110,4,1.716552969
006490-0640-042-00,30/07/2018,"3,510,000","3,510,000",building apartment,1,kiryat ono,2017,134,5,0.955942233
006490-0640-043-00,28/01/2018,"4,800,000","4,800,000",building apartment,1,kiryat ono,2017,178,6,11.82958015
006490-0640-044-00,25/03/2018,"5,000,000","5,000,000",building apartment,1,kiryat ono,2017,180,6,1.476595245
006490-0647-000-00,01/11/2017,"2,590,000","2,590,000",building apartment,1,kiryat ono,2017,112,4,0.373234736
006490-0647-000-00,01/11/2017,"2,590,000","2,590,000",building apartment,1,kiryat ono,2017,112,4,6.29138651
006490-0647-001-00,09/05/2017,"3,020,000","3,020,000",building apartment,1,kiryat ono,2017,121,5,5.402990785
006490-0647-025-00,22/10/2017,"2,850,000","2,850,000",building apartment,1,kiryat ono,2015,126,5,0.644646887
006490-0647-030-00,26/04/2017,"3,163,000","3,163,000",building apartment,1,kiryat ono,2014,125,5,7.456033535
006490-0647-034-00,20/02/2018,"3,220,000","3,220,000",building apartment,1,kiryat ono,2016,118,5,6.61278629
006490-0647-066-00,14/05/2017,"2,755,000","2,755,000",building apartment,1,kiryat ono,2014,100,4,1.42579181
006490-0647-074-00,31/12/2019,"1,875,000","1,875,000",building apartment,0.5,kiryat ono,2017,107,5,4.076692223
006490-0664-010-00,11/06/2019,"2,945,000","2,945,000",building apartment,1,kiryat ono,2012,126,5,0.50482444
006490-0664-013-00,29/06/2017,"2,620,000","2,620,000",building apartment,1,kiryat ono,2012,120,4,4.954063164
006490-0664-014-00,16/08/2017,"2,700,000","2,700,000",building apartment,1,kiryat ono,2010,126,5,5.097960918
006490-0664-020-00,14/05/2018,"2,565,000","2,565,000",building apartment,1,kiryat ono,2011,115,4,5.338137258
006490-0664-046-00,25/06/2019,"2,680,000","2,680,000",building apartment,1,kiryat ono,2012,125,4,4.681726487
006490-0664-047-00,25/04/2017,"2,390,000","2,390,000",building apartment,1,kiryat ono,2012,115,4,4.80019994
006490-0664-049-00,17/11/2018,"3,257,500","3,257,500",building apartment,1,kiryat ono,2011,152,5,5.137394063
006490-0698-000-00,14/03/2018,"4,400,000","4,400,000",building apartment,1,kiryat ono,2018,152,5,8.314163123
006491-0060-000-00,17/12/2017,"250,000","250,000",building apartment,0.125,kiryat ono,1960,73,3,0.19859167
006491-0076-000-00,01/08/2018,"2,090,000","2,090,000",building apartment,1,kiryat ono,2005,115,4,4.812355947
006491-0076-013-00,24/07/2019,"1,900,000","1,900,000",building apartment,1,kiryat ono,2014,97,3,4.448901339
006491-0076-037-00,09/10/2018,"2,300,000","2,300,000",building apartment,1,kiryat ono,2016,125,4,2.554200149
006491-0078-022-00,27/06/2017,"2,350,000","2,350,000",building apartment,1,kiryat ono,2005,104,5,3.695486515
006491-0078-035-00,13/09/2017,"2,300,000","2,300,000",building apartment,1,kiryat ono,2005,128,4.5,0.095195802
006491-0078-038-00,07/12/2017,"2,930,000","2,930,000",building apartment,1,kiryat ono,2005,222,5,1.492539412
006491-0080-002-00,23/01/2018,"2,680,000","2,680,000",building apartment,1,kiryat ono,2005,125,5,5.360877307
006491-0080-018-00,29/07/2019,"2,200,000","2,200,000",building apartment,1,kiryat ono,2005,104,4,2.524811342
006491-0080-022-00,04/06/2019,"1,125,000","1,125,000",building apartment,0.5,kiryat ono,2007,104,4.5,1.983231263
006491-0080-027-00,18/09/2019,"2,325,000","2,325,000",building apartment,1,kiryat ono,2006,102,4.5,2.292729957
006491-0081-000-00,12/12/2018,"511,250","511,250",building apartment,0.25,kiryat ono,2005,106,4,0.245227825
006491-0081-000-00,01/10/2017,"1,300,000","1,300,000",building apartment,0.5,kiryat ono,2006,139,5,1.790805817
006491-0081-009-00,20/02/2019,"450,000","450,000",building apartment,0.25,kiryat ono,2006,87,4,0.931414093
006491-0082-002-00,19/11/2017,"2,200,000","2,200,000",building apartment,1,kiryat ono,2006,139,5,3.125626093
006491-0083-001-00,11/06/2017,"3,100,000","3,100,000",building apartment,1,kiryat ono,2011,133,4,4.371203054
006491-0083-010-00,06/07/2017,"1,000,000","1,000,000",building apartment,0.5,kiryat ono,2009,108,4.5,1.089580578
006491-0083-016-00,08/11/2017,"2,315,000","2,315,000",building apartment,1,kiryat ono,2009,140,4,1.729415025
006491-0083-024-00,17/06/2019,"2,440,000","2,440,000",building apartment,1,kiryat ono,2008,130,4.5,5.131890922
006491-0083-037-00,19/06/2017,"2,294,300","2,294,300",building apartment,1,kiryat ono,2010,140,5,4.437986115
006491-0083-049-00,14/08/2019,"2,300,000","2,300,000",building apartment,1,kiryat ono,2009,120,4,4.049044371
006491-0084-000-00,26/06/2018,"2,300,000","2,300,000",building apartment,1,kiryat ono,2006,125,4.5,0.358072745
006491-0084-000-00,13/01/2019,"2,400,000","2,400,000",building apartment,1,kiryat ono,2011,124,4,4.453027833
006491-0084-002-00,12/11/2017,"260,000","260,000",building apartment,0.083,kiryat ono,2005,130,4,0.501706134
006491-0084-002-00,12/11/2017,"2,340,000","2,340,000",building apartment,0.75,kiryat ono,2005,130,5,1.413973837
006491-0084-011-00,24/01/2018,"925,000","925,000",building apartment,0.5,kiryat ono,2006,124,4,0.775848547
006491-0084-017-00,26/06/2017,"2,100,000","2,100,000",building apartment,1,kiryat ono,2005,126,4,1.711839836
006491-0084-017-00,03/04/2019,"2,500,000","2,500,000",building apartment,1,kiryat ono,2006,124,4,5.383671662
006491-0084-019-00,03/05/2018,"2,350,000","2,350,000",building apartment,1,kiryat ono,2006,124,5,3.03180236
006491-0084-028-00,15/11/2017,"1,116,250","1,116,250",building apartment,0.5,kiryat ono,2007,122,4,0.845472445
006491-0084-048-00,25/11/2018,"1,270,000","1,270,000",building apartment,0.5,kiryat ono,2006,108,4,1.888773846
006491-0086-001-00,04/07/2018,"2,405,850","2,405,850",building apartment,1,kiryat ono,2018,105,4,5.366510198
006491-0086-002-00,23/07/2019,"2,074,602","2,074,602",building apartment,1,kiryat ono,2019,105,4,4.105063598
006491-0086-002-00,02/10/2019,"2,205,803","2,205,803",building apartment,1,kiryat ono,2018,105,4,1.622084767
006491-0086-003-00,26/08/2019,"2,131,302","2,131,302",building apartment,1,kiryat ono,2019,105,4,4.485091062
006491-0086-003-00,23/09/2019,"2,197,527","2,197,527",building apartment,1,kiryat ono,2019,105,4,5.596720038
006491-0086-003-30,26/08/2018,"2,265,803","2,265,803",building apartment,1,kiryat ono,2018,113,4,1.432786456
006491-0086-003-35,22/08/2018,"2,265,803","2,265,803",building apartment,1,kiryat ono,2018,113,4,3.01250492
006491-0086-003-53,30/05/2019,"2,255,803","2,255,803",building apartment,1,kiryat ono,2018,105,4,0.502310427
006491-0086-003-54,04/03/2019,"2,265,000","2,265,000",building apartment,1,kiryat ono,2019,105,4,1.258268462
006491-0086-004-00,02/07/2019,"2,173,000","2,173,000",building apartment,1,kiryat ono,2022,105,4,5.481103027
006491-0086-004-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.244546146
006491-0086-004-31,18/07/2019,"2,141,103","2,141,103",building apartment,1,kiryat ono,2019,105,4,1.781199098
006491-0086-005-00,14/07/2019,"2,138,303","2,138,303",building apartment,1,kiryat ono,2019,114,4,2.254643244
006491-0086-006-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,3.749537987
006491-0086-006-00,15/07/2019,"2,037,083","2,037,083",building apartment,1,kiryat ono,2019,105,4,4.341885251
006491-0086-006-00,17/09/2019,"2,305,803","2,305,803",building apartment,1,kiryat ono,2018,107,4,2.227091896
006491-0086-008-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,2.149494728
006491-0086-008-00,31/10/2019,"2,255,803","2,255,803",building apartment,1,kiryat ono,2019,105,4,1.958531902
006491-0086-009-00,11/03/2019,"2,090,803","2,090,803",building apartment,1,kiryat ono,2018,105,4,0.946101893
006491-0086-009-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.541388281
006491-0086-009-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,3.901448101
006491-0086-010-00,14/05/2018,"2,155,850","2,155,850",building apartment,1,kiryat ono,2018,113,4,4.107816784
006491-0086-010-00,15/07/2019,"2,157,903","2,157,903",building apartment,1,kiryat ono,2019,114,4,3.961058336
006491-0086-011-00,11/06/2019,"2,235,803","2,235,803",building apartment,1,kiryat ono,2018,107,4,1.429577429
006491-0086-011-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,1.186034884
006491-0086-012-00,07/03/2019,"2,180,803","2,180,803",building apartment,1,kiryat ono,2018,113,4,3.028765776
006491-0086-012-00,18/07/2019,"2,118,053","2,118,053",building apartment,1,kiryat ono,2019,111,4,2.874421
006491-0086-012-00,21/07/2019,"2,157,903","2,157,903",building apartment,1,kiryat ono,2019,114,4,1.783945038
006491-0086-013-00,19/09/2017,"600,000","600,000",building apartment,1,kiryat ono,1980,60,1,0.391445904
006491-0086-013-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.318639874
006491-0086-013-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.598087821
006491-0086-014-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,3.543087318
006491-0086-014-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.228101561
006491-0086-015-00,21/06/2018,"2,205,850","2,205,850",building apartment,1,kiryat ono,2018,113,4,4.322673474
006491-0086-016-00,04/12/2018,"2,075,003","2,075,003",building apartment,1,kiryat ono,2018,107,4,2.503571646
006491-0086-016-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,2.049336992
006491-0086-016-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,3.982168451
006491-0086-018-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,4.311317231
006491-0086-018-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.858163382
006491-0086-019-00,19/09/2017,"600,000","600,000",building apartment,1,kiryat ono,1980,60,3,0.955681373
006491-0086-019-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,4.015989716
006491-0086-019-00,31/12/2019,"2,290,803","2,290,803",building apartment,1,kiryat ono,2019,105,4,2.354434529
006491-0086-020-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,111,4,1.566642288
006491-0086-021-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,0.581691517
006491-0086-021-00,05/12/2019,"2,215,803","2,215,803",building apartment,1,kiryat ono,2019,105,4,0.307176756
006491-0086-022-00,15/10/2018,"2,205,803","2,205,803",building apartment,1,kiryat ono,2018,113,4,3.317254479
006491-0086-022-00,15/07/2019,"2,197,903","2,197,903",building apartment,1,kiryat ono,2019,114,4,2.463235799
006491-0086-023-00,02/07/2019,"2,173,000","2,192,000",building apartment,1,kiryat ono,2022,105,4,3.50358805
006491-0086-023-00,21/07/2019,"2,182,103","2,182,103",building apartment,1,kiryat ono,2019,105,4,3.247404696
006491-0086-024-00,26/07/2019,"2,137,802","2,137,802",building apartment,1,kiryat ono,2019,105,4,5.365404229
006491-0086-025-00,20/06/2018,"2,240,850","2,240,850",building apartment,1,kiryat ono,2018,113,4,5.068167614
006491-0086-025-00,16/07/2019,"2,166,703","2,166,703",building apartment,1,kiryat ono,2021,114,4,1.755009906
006491-0086-025-00,23/07/2019,"2,222,303","2,222,303",building apartment,1,kiryat ono,2019,111,4,1.763406585
006491-0086-026-00,15/07/2019,"2,094,203","2,094,203",building apartment,1,kiryat ono,2019,105,4,4.569505643
